id,Booking_status,Probability
59192,0,0.33851418
59193,1,0.60633576
59194,0,0.41813073
59195,0,0.38222414
59196,0,0.33797607
59197,0,0.2232669
59198,0,0.065803155
59199,1,0.8554813
59200,0,0.2072293
59201,0,0.24953306
59202,1,0.9164806
59203,0,0.020112393
59204,0,0.016274597
59205,0,0.30155155
59206,0,0.27558437
59207,1,0.72699755
59208,0,0.23777398
59209,0,0.3080589
59210,0,0.4293069
59211,1,0.8370079
59212,0,0.14813551
59213,0,0.1437439
59214,0,0.38947508
59215,1,0.5592852
59216,0,0.06264165
59217,1,0.8727622
59218,0,0.23365374
59219,0,0.21561405
59220,0,0.1727837
59221,0,0.0828514
59222,0,0.1872469
59223,0,0.20477012
59224,0,0.31150472
59225,0,0.056741696
59226,1,0.8928011
59227,0,0.17575969
59228,0,0.24350004
59229,0,0.26424545
59230,0,0.19761793
59231,0,0.06695033
59232,0,0.25656638
59233,1,0.59569585
59234,1,0.7267136
59235,0,0.04078582
59236,0,0.065508336
59237,0,0.03231079
59238,0,0.079399236
59239,0,0.19397485
59240,0,0.3851419
59241,1,0.87869424
59242,0,0.04039137
59243,1,0.8178214
59244,0,0.04761194
59245,0,0.48294142
59246,1,0.52524304
59247,0,8.127033e-05
59248,0,0.010805261
59249,0,0.37881103
59250,0,0.008048812
59251,0,0.30353522
59252,1,0.79456186
59253,0,0.24173103
59254,0,0.14038219
59255,0,0.0
59256,0,0.0256366
59257,0,0.32245395
59258,0,0.31518084
59259,0,0.41449246
59260,0,0.14249487
59261,0,0.022985168
59262,0,0.4987145
59263,0,0.23826921
59264,0,0.09600918
59265,1,0.6946339
59266,1,0.74742323
59267,1,0.6535622
59268,0,0.009053151
59269,1,0.7621367
59270,1,0.52748674
59271,0,0.18202811
59272,1,0.75434446
59273,1,0.5683271
59274,0,0.22062625
59275,0,0.15790117
59276,0,0.3447449
59277,0,0.04219661
59278,0,0.25787783
59279,1,0.63787794
59280,0,0.25961465
59281,0,0.272808
59282,0,0.39272654
59283,1,0.6170411
59284,1,0.62310785
59285,0,0.33766678
59286,1,0.89384055
59287,0,0.10467846
59288,0,0.08222798
59289,1,0.6081019
59290,0,4.3075278e-07
59291,0,0.12878838
59292,0,0.47730836
59293,0,0.24809787
59294,1,0.90485203
59295,0,0.34510437
59296,1,0.8096722
59297,1,0.81053424
59298,0,0.024558377
59299,1,0.5753567
59300,0,0.048284058
59301,0,0.25660113
59302,1,0.619665
59303,0,0.040507328
59304,0,0.38978276
59305,0,0.44613364
59306,0,0.08930331
59307,0,0.19304547
59308,0,0.004603146
59309,1,0.73621106
59310,0,0.056013048
59311,0,0.3300127
59312,1,0.689951
59313,0,0.06494371
59314,0,0.1982202
59315,0,0.004835434
59316,0,0.21968322
59317,0,0.124946214
59318,1,0.60983545
59319,0,0.252136
59320,1,0.50850266
59321,1,0.79072565
59322,1,0.6767839
59323,1,0.79447365
59324,1,0.8133458
59325,1,0.5155937
59326,0,0.034614816
59327,0,0.20718305
59328,0,0.16345575
59329,0,0.17828426
59330,0,0.34834862
59331,0,0.41306257
59332,1,0.6527241
59333,0,0.11303308
59334,0,0.077846706
59335,1,0.7013831
59336,0,0.17708994
59337,0,0.21989243
59338,0,0.04700709
59339,1,0.5428085
59340,1,0.77551323
59341,1,0.6264716
59342,1,0.90295815
59343,0,0.10171471
59344,1,0.58081895
59345,1,0.7999756
59346,0,0.026991136
59347,1,0.53145343
59348,0,0.067824125
59349,1,0.68021184
59350,0,0.17733614
59351,0,0.07303453
59352,0,0.24683867
59353,1,0.80182016
59354,0,0.43610072
59355,0,0.08522578
59356,0,0.0057833
59357,0,0.17329577
59358,1,0.5749507
59359,0,0.22076686
59360,1,0.8363522
59361,1,0.82393086
59362,1,0.685184
59363,1,0.8144139
59364,0,0.33192682
59365,0,0.16967112
59366,0,0.06130771
59367,1,0.611233
59368,0,0.0072453436
59369,0,0.08142964
59370,1,0.5127713
59371,1,0.6503167
59372,0,0.0074308063
59373,1,0.70889467
59374,1,0.70242006
59375,0,0.28266892
59376,1,0.8630669
59377,0,0.06345412
59378,0,0.085016795
59379,1,0.57369715
59380,1,0.80965257
59381,1,0.81470317
59382,0,0.07911511
59383,0,0.3189603
59384,0,0.107456
59385,0,0.18557818
59386,0,0.2545419
59387,0,0.10854287
59388,0,0.48597088
59389,0,0.0020582597
59390,1,0.7864968
59391,0,0.02567966
59392,0,0.22537148
59393,0,0.4457464
59394,0,0.19030541
59395,1,0.51600873
59396,1,0.61931014
59397,0,0.45590222
59398,1,0.75248396
59399,1,0.6294544
59400,1,0.5702629
59401,0,0.11309899
59402,0,0.4083008
59403,0,0.2622832
59404,1,0.79305696
59405,0,0.41974714
59406,1,0.73801595
59407,0,0.08609717
59408,1,0.75513923
59409,0,0.28274262
59410,1,0.87340724
59411,0,0.40750965
59412,0,0.22470468
59413,1,0.5139442
59414,1,0.75095916
59415,0,0.061870705
59416,0,0.12351692
59417,1,0.6848305
59418,1,0.8310047
59419,1,0.5304805
59420,0,0.06802665
59421,1,0.5984449
59422,1,0.796676
59423,1,0.571412
59424,0,0.2257722
59425,0,0.03767558
59426,1,0.53709906
59427,1,0.52717906
59428,1,0.56953484
59429,0,0.3547489
59430,1,0.57918996
59431,1,0.5940439
59432,1,0.887911
59433,1,0.5480058
59434,0,0.11879185
59435,1,0.9440292
59436,0,0.34492734
59437,0,0.22074832
59438,0,0.050243016
59439,0,0.15806197
59440,0,0.059240684
59441,0,0.3667381
59442,0,0.025017377
59443,0,0.49051642
59444,0,0.28495264
59445,0,0.48891044
59446,0,0.13037191
59447,1,0.84424657
59448,1,0.6543631
59449,1,0.8722294
59450,1,0.86322236
59451,0,0.05467214
59452,0,0.12783886
59453,0,0.44719744
59454,0,0.025516277
59455,1,0.69958735
59456,0,0.08579193
59457,1,0.91811126
59458,0,0.38599
59459,0,0.17992017
59460,0,0.06870049
59461,1,0.91854495
59462,0,0.14056621
59463,0,0.47869202
59464,0,0.02801513
59465,1,0.5028778
59466,0,0.045110404
59467,0,0.29528812
59468,1,0.7077771
59469,0,0.083931535
59470,0,0.08193306
59471,0,0.49567038
59472,1,0.8681388
59473,1,0.86814207
59474,0,0.22977348
59475,1,0.9438485
59476,0,0.036263112
59477,1,0.69872725
59478,0,0.24857697
59479,0,0.16305086
59480,0,0.26939046
59481,0,0.19461766
59482,1,0.57910997
59483,1,0.7048514
59484,0,0.016617807
59485,0,0.008397912
59486,0,0.15022147
59487,0,0.44485757
59488,0,0.099958315
59489,0,0.16848798
59490,0,0.1624721
59491,1,0.803751
59492,0,0.43446475
59493,1,0.5471199
59494,1,0.74933195
59495,1,0.90211415
59496,1,0.8319543
59497,1,0.61291385
59498,0,0.21718019
59499,0,0.034307767
59500,0,0.11127686
59501,0,0.28587618
59502,1,0.89680755
59503,0,0.22606409
59504,1,0.6816888
59505,1,0.68538994
59506,1,0.75745153
59507,0,0.21608442
59508,1,0.680015
59509,0,0.47712457
59510,1,0.7314605
59511,0,0.484141
59512,0,0.17648253
59513,0,0.42480168
59514,0,0.21170697
59515,0,0.09088158
59516,0,0.19539814
59517,0,0.2529249
59518,0,0.47322887
59519,0,0.49595293
59520,0,0.116622396
59521,1,0.5908375
59522,0,0.06047104
59523,0,0.33947194
59524,0,0.039998762
59525,0,2.2734077e-06
59526,0,0.22027262
59527,0,0.3158673
59528,0,0.015088507
59529,0,0.052860603
59530,0,0.40088317
59531,0,0.40725762
59532,0,0.09138296
59533,0,0.1935592
59534,1,0.582688
59535,0,0.25140136
59536,0,0.24290083
59537,0,0.13371707
59538,0,0.001573074
59539,0,0.04386576
59540,1,0.64408743
59541,0,0.0940287
59542,0,0.22117044
59543,1,0.7572309
59544,1,0.5736198
59545,0,0.04335042
59546,0,0.14675629
59547,0,0.007874599
59548,0,0.2869115
59549,1,0.6225429
59550,0,0.28350952
59551,0,0.2855956
59552,0,1.9395418e-05
59553,0,0.44700176
59554,1,0.73289824
59555,0,0.18122725
59556,0,0.487717
59557,0,0.22167611
59558,1,0.82161224
59559,0,0.3464029
59560,0,0.03365418
59561,1,0.77739924
59562,1,0.6552256
59563,1,0.6914257
59564,1,0.65999943
59565,0,0.29558396
59566,0,0.044528022
59567,0,0.42281902
59568,1,0.77346057
59569,1,0.7562076
59570,0,0.21872866
59571,1,0.8686366
59572,1,0.64774156
59573,0,0.20799227
59574,0,0.086299956
59575,0,0.42300937
59576,1,0.5682248
59577,1,0.6998782
59578,0,0.25248757
59579,0,0.08489674
59580,0,0.09544777
59581,0,0.033958204
59582,1,0.6220867
59583,0,0.19377895
59584,0,0.47564337
59585,1,0.6978418
59586,1,0.6431247
59587,1,0.8456629
59588,0,0.27304953
59589,0,0.44530082
59590,1,0.92391974
59591,0,0.48790684
59592,0,0.3799461
59593,1,0.5969856
59594,1,0.5582068
59595,0,0.23761564
59596,0,0.4090833
59597,1,0.80829334
59598,0,0.3717316
59599,0,0.33568877
59600,0,0.20707963
59601,1,0.7623528
59602,0,0.4266782
59603,1,0.7020631
59604,0,0.30667037
59605,0,0.29619756
59606,0,0.06360144
59607,0,0.3597006
59608,0,0.4713795
59609,0,0.18904775
59610,0,0.22075677
59611,0,0.004666669
59612,1,0.7438952
59613,0,0.069648385
59614,1,0.67160416
59615,0,0.23232938
59616,1,0.902093
59617,0,0.15082559
59618,0,0.2837013
59619,0,0.10963381
59620,0,0.4373201
59621,1,0.5202516
59622,0,0.31121752
59623,0,0.41395685
59624,1,0.65067714
59625,0,0.05749262
59626,1,0.7622539
59627,0,0.34917763
59628,0,0.03708139
59629,1,0.8743346
59630,1,0.8274401
59631,1,0.78290105
59632,0,0.00071370933
59633,0,0.376803
59634,0,0.49851438
59635,0,0.10409866
59636,0,0.19698228
59637,0,0.20732808
59638,1,0.79405797
59639,1,0.92710817
59640,0,0.0070338487
59641,0,0.4626855
59642,0,0.22961436
59643,1,0.8626264
59644,0,0.29824603
59645,1,0.6861087
59646,0,0.3169349
59647,0,0.32524812
59648,0,0.099317156
59649,1,0.84634703
59650,1,0.79593116
59651,0,0.03379836
59652,0,0.24209532
59653,0,0.3812629
59654,0,0.1656735
59655,0,0.07122597
59656,0,0.0524598
59657,0,0.0257584
59658,1,0.8254706
59659,0,0.02668965
59660,1,0.6493148
59661,0,0.25254336
59662,0,0.029519195
59663,0,0.3155048
59664,0,0.04099903
59665,1,0.7177121
59666,0,0.25762016
59667,1,0.5373599
59668,0,0.027931364
59669,1,0.5670074
59670,0,0.2509214
59671,0,0.42884648
59672,0,0.181155
59673,1,0.6155184
59674,1,0.7832095
59675,0,0.34809762
59676,1,0.569803
59677,0,0.15492651
59678,0,0.026396688
59679,0,0.31014273
59680,0,0.0015983591
59681,0,0.10873484
59682,0,0.42266315
59683,0,0.074287675
59684,1,0.5354199
59685,0,0.041275773
59686,0,0.4291766
59687,0,0.15219927
59688,0,0.062102884
59689,0,0.2876698
59690,1,0.87231743
59691,1,0.51316863
59692,0,0.42179608
59693,0,0.24387819
59694,1,0.80843455
59695,0,0.25514767
59696,0,0.13569255
59697,0,0.31754053
59698,0,0.38760808
59699,0,0.3342483
59700,0,0.001192167
59701,1,0.6863603
59702,0,0.27258155
59703,1,0.6511098
59704,0,0.4019583
59705,0,0.22836494
59706,0,0.39915028
59707,0,0.23220736
59708,0,0.40524092
59709,0,0.0019476523
59710,0,0.21273756
59711,0,0.40069777
59712,0,0.0016292204
59713,1,0.9830272
59714,0,0.20338409
59715,0,1.03922426e-16
59716,1,0.6494819
59717,1,0.8089052
59718,1,0.8055716
59719,1,0.66823983
59720,1,0.7560127
59721,1,0.5902552
59722,1,0.50947237
59723,0,0.05554206
59724,0,0.41374344
59725,1,0.80981654
59726,1,0.55437285
59727,1,0.89416766
59728,1,0.73525923
59729,1,0.7220184
59730,0,0.16940926
59731,0,0.3898808
59732,1,0.67705363
59733,1,0.54632956
59734,1,0.8033706
59735,1,0.5738536
59736,1,0.89894116
59737,1,0.6170432
59738,1,0.8534169
59739,0,0.07025933
59740,0,0.24043581
59741,0,0.32888544
59742,1,0.6742534
59743,0,0.12497653
59744,1,0.523223
59745,0,0.036233634
59746,0,0.043831665
59747,1,0.8519487
59748,0,0.06788292
59749,0,0.036423545
59750,1,0.8741149
59751,1,0.56493306
59752,0,0.010108211
59753,0,0.31615517
59754,0,6.1275954e-05
59755,1,0.7267136
59756,1,0.68360394
59757,1,0.9314896
59758,1,0.7827509
59759,0,0.4874822
59760,0,0.10871629
59761,0,0.31121394
59762,0,0.00044451296
59763,0,0.08559705
59764,0,0.17692943
59765,0,0.42956257
59766,0,0.15636557
59767,0,0.13163862
59768,0,0.43098864
59769,0,0.3368077
59770,1,0.7899609
59771,1,0.9060843
59772,0,0.045395773
59773,1,0.7082547
59774,0,0.06647872
59775,0,0.15472543
59776,0,0.47883362
59777,0,0.2050975
59778,0,0.48199213
59779,0,0.2937179
59780,0,0.0029941096
59781,0,0.3920576
59782,1,0.8367568
59783,0,0.11836676
59784,0,0.3079873
59785,0,0.06520969
59786,0,0.22777826
59787,0,0.3172705
59788,0,0.07639461
59789,0,0.21355176
59790,0,0.08682711
59791,0,0.21654254
59792,0,0.039469644
59793,1,0.7133703
59794,0,0.22141051
59795,0,0.28617153
59796,0,0.26426202
59797,1,0.58739036
59798,1,0.7111919
59799,0,0.0058714445
59800,0,0.18158816
59801,1,0.76602703
59802,0,0.43962568
59803,0,0.24951965
59804,0,0.2829116
59805,0,0.29559702
59806,0,0.0033852647
59807,0,0.44952005
59808,0,0.23596752
59809,0,0.14941892
59810,0,0.30667084
59811,0,0.31299773
59812,1,0.6329526
59813,1,0.77468604
59814,0,0.111284114
59815,0,0.032725915
59816,1,0.76403826
59817,0,0.36182696
59818,1,0.75822383
59819,0,0.18046366
59820,0,0.46150306
59821,0,0.070562616
59822,1,0.5495193
59823,1,0.7214782
59824,1,0.9125935
59825,0,0.05085648
59826,0,0.1734155
59827,1,0.8907875
59828,0,0.32880285
59829,0,0.05748269
59830,0,0.1874502
59831,0,0.08035252
59832,1,0.6593747
59833,1,0.80037
59834,1,0.5944906
59835,0,0.11163677
59836,0,0.4993442
59837,0,0.01796882
59838,1,0.88205856
59839,0,4.1079973e-18
59840,0,0.48105708
59841,0,0.07234645
59842,0,0.05745644
59843,0,0.30325845
59844,0,0.3941888
59845,0,0.0030809345
59846,1,0.5918609
59847,0,0.063874066
59848,1,0.7219572
59849,1,0.90899336
59850,0,0.31545585
59851,0,0.16529444
59852,1,0.62703043
59853,1,0.7088006
59854,0,0.33593926
59855,0,0.3742969
59856,0,0.23051502
59857,0,0.32966626
59858,1,0.8240042
59859,1,0.8786433
59860,0,0.29066545
59861,0,0.02337604
59862,0,0.11248321
59863,0,0.30723867
59864,0,0.033254646
59865,0,0.14674261
59866,1,0.599531
59867,1,0.9230712
59868,0,0.48589712
59869,1,0.7418275
59870,1,0.52019864
59871,1,0.7192273
59872,0,0.021184372
59873,0,0.20818071
59874,0,0.19207413
59875,1,0.7779533
59876,1,0.9408042
59877,0,0.0058707874
59878,0,0.001860288
59879,1,0.7217434
59880,0,0.4908942
59881,1,0.81368864
59882,0,0.16978516
59883,1,0.79899013
59884,0,0.20478678
59885,0,0.33685806
59886,0,0.47263917
59887,1,0.8087015
59888,0,0.21457846
59889,0,0.4742662
59890,1,0.85654634
59891,1,0.7989452
59892,0,0.06616337
59893,0,0.032229874
59894,1,0.87992066
59895,0,0.18637174
59896,1,0.8201198
59897,0,0.36629772
59898,0,0.13572069
59899,1,0.5819219
59900,0,0.032102983
59901,0,0.17517988
59902,1,0.58780396
59903,1,0.7513471
59904,0,0.0061803046
59905,1,0.64149195
59906,0,0.22503708
59907,0,0.3499904
59908,1,0.70264184
59909,0,0.48739976
59910,0,0.46739295
59911,0,0.27435234
59912,1,0.8671094
59913,1,0.5391544
59914,1,0.859222
59915,0,0.27946338
59916,1,0.5540499
59917,1,0.7563288
59918,1,0.7878775
59919,1,0.5263363
59920,0,0.0068080635
59921,0,0.29622552
59922,0,0.14978103
59923,0,0.13445209
59924,1,0.64484876
59925,0,2.1065958e-07
59926,0,0.062432528
59927,0,0.0849908
59928,1,0.8588413
59929,1,0.7541897
59930,0,0.2620672
59931,0,0.3633494
59932,0,0.22985189
59933,1,0.6664971
59934,0,0.12403458
59935,0,0.38224602
59936,0,0.3956865
59937,1,0.73084265
59938,0,0.11498592
59939,0,0.08268578
59940,0,0.00028588457
59941,0,0.29078385
59942,1,0.9115561
59943,0,0.376157
59944,0,0.04912577
59945,1,0.8704604
59946,0,0.18983158
59947,0,0.3827088
59948,0,0.059408847
59949,0,0.4373739
59950,1,0.6089418
59951,1,0.52038926
59952,0,0.01489441
59953,0,0.345045
59954,0,2.6412175e-17
59955,0,0.2779405
59956,0,0.34970927
59957,0,0.28958425
59958,1,0.91198957
59959,1,0.8204799
59960,0,0.20284335
59961,0,0.3087832
59962,1,0.75969744
59963,1,0.684328
59964,1,0.5932283
59965,0,0.23351164
59966,1,0.6816718
59967,0,0.12361479
59968,0,0.026888506
59969,1,0.53010154
59970,0,0.121230245
59971,0,0.34396783
59972,1,0.9277425
59973,0,0.052754432
59974,0,0.4107866
59975,1,0.65491086
59976,0,0.2510424
59977,1,0.62096965
59978,1,0.7457309
59979,0,0.21098472
59980,0,0.041538324
59981,0,0.17113248
59982,1,0.77021503
59983,1,0.5465396
59984,0,0.12880401
59985,0,0.12242238
59986,0,0.07741513
59987,0,0.3160312
59988,1,0.8741584
59989,0,0.030771233
59990,1,0.88614243
59991,0,0.09470032
59992,0,0.27503
59993,0,0.037253443
59994,0,0.09640063
59995,0,0.054052316
59996,0,0.32416958
59997,0,0.015022169
59998,1,0.8087748
59999,0,0.31200075
60000,1,0.83476245
60001,1,0.796011
60002,0,5.440152e-20
60003,1,0.7245549
60004,1,0.82650167
60005,0,0.08485302
60006,0,0.10935208
60007,1,0.52785295
60008,0,0.12455591
60009,0,0.016297325
60010,1,0.85853
60011,0,0.09823559
60012,0,0.081468284
60013,1,0.77874136
60014,1,0.68315274
60015,0,0.10220254
60016,1,0.54462683
60017,0,0.122429974
60018,1,0.6780965
60019,1,0.6215685
60020,0,0.09811704
60021,0,0.44139636
60022,1,0.8599691
60023,0,0.30515
60024,0,0.033680476
60025,0,0.36229149
60026,1,0.861548
60027,1,0.51636547
60028,1,0.51610905
60029,0,0.00014844107
60030,0,0.11338987
60031,1,0.90337574
60032,1,0.55422395
60033,1,0.555326
60034,1,0.73677784
60035,1,0.8170753
60036,1,0.8433954
60037,1,0.7907935
60038,0,0.03858471
60039,0,0.41674218
60040,1,0.7137617
60041,0,0.37242657
60042,0,0.48952588
60043,0,0.09147249
60044,0,0.30885172
60045,0,0.076645
60046,1,0.5346717
60047,0,0.06259264
60048,0,0.12475405
60049,1,0.6665845
60050,1,0.7975993
60051,0,0.041147094
60052,0,0.29028487
60053,0,0.09979134
60054,1,0.6880606
60055,1,0.5360223
60056,0,0.043961328
60057,1,0.7403358
60058,0,0.0019075975
60059,1,0.7420052
60060,1,0.7599678
60061,1,0.53335994
60062,1,0.7059811
60063,0,0.0010639046
60064,0,0.35863906
60065,0,0.2679677
60066,1,0.79480106
60067,0,0.034850888
60068,1,0.82529366
60069,0,0.022975305
60070,1,0.804726
60071,0,0.00085243623
60072,0,0.28992236
60073,1,0.6442094
60074,0,0.005940914
60075,0,0.0013890583
60076,1,0.5887994
60077,1,0.655124
60078,0,0.2518311
60079,0,0.45831522
60080,1,0.8000919
60081,0,0.22894306
60082,1,0.94636476
60083,0,0.18641333
60084,0,0.15476471
60085,1,0.52723426
60086,0,0.13778672
60087,0,0.23728639
60088,0,0.091839634
60089,0,0.19376758
60090,0,0.2221798
60091,0,0.21343601
60092,0,0.05739659
60093,0,0.012636344
60094,1,0.75732696
60095,0,0.3909911
60096,1,0.9762967
60097,1,0.76761925
60098,0,0.057462566
60099,0,0.004920472
60100,0,0.02566593
60101,0,0.01821186
60102,1,0.7754122
60103,0,0.018472953
60104,1,0.7858337
60105,0,0.26948804
60106,0,0.12795246
60107,0,0.12223479
60108,0,0.13312313
60109,1,0.6204773
60110,1,0.6338886
60111,0,0.40516937
60112,0,0.056388687
60113,0,0.15860945
60114,0,0.06796408
60115,0,0.16422719
60116,1,0.7709285
60117,0,0.20413134
60118,0,0.2026809
60119,0,0.4857969
60120,0,0.29723525
60121,0,0.13352424
60122,0,0.00097280904
60123,1,0.5771512
60124,0,0.29120243
60125,0,0.4215285
60126,0,0.086341105
60127,1,0.78402936
60128,0,0.348042
60129,1,0.7849343
60130,0,0.4811022
60131,0,0.48565975
60132,1,0.7826435
60133,0,0.40383503
60134,0,0.25157008
60135,0,0.49807277
60136,0,0.06857374
60137,0,0.20957835
60138,1,0.5433639
60139,0,0.059304737
60140,0,0.042355847
60141,0,0.021947572
60142,0,0.027283406
60143,1,0.8340031
60144,1,0.6299477
60145,0,0.48319
60146,1,0.9557584
60147,1,0.8416876
60148,0,0.047480922
60149,0,0.4428225
60150,0,0.027081702
60151,1,0.5556413
60152,0,0.0440001
60153,1,0.5163656
60154,0,0.4134484
60155,0,0.15709123
60156,1,0.8581032
60157,0,0.1792952
60158,1,0.8326841
60159,0,0.036990277
60160,0,0.27726802
60161,0,0.40540218
60162,0,0.2830059
60163,0,0.4800236
60164,1,0.7627117
60165,0,0.07578331
60166,1,0.7059493
60167,0,0.09661132
60168,0,0.2325233
60169,1,0.7811532
60170,0,0.27901065
60171,0,4.5898727e-17
60172,0,0.2832419
60173,0,0.2258716
60174,0,0.22033076
60175,0,0.013393165
60176,0,0.14608817
60177,0,0.272159
60178,0,0.48441932
60179,1,0.9058587
60180,0,0.10146457
60181,0,0.07658269
60182,0,0.020360116
60183,1,0.75344443
60184,0,0.20022678
60185,0,0.19416784
60186,0,0.06828713
60187,1,0.77056235
60188,1,0.8967428
60189,1,0.83391607
60190,1,0.5359797
60191,0,0.036597442
60192,0,0.23705919
60193,1,0.8150891
60194,0,0.37688285
60195,0,0.10958949
60196,1,0.7769041
60197,0,0.19217841
60198,1,0.89751166
60199,1,0.5947758
60200,0,0.27770746
60201,1,0.6337302
60202,1,0.81753194
60203,1,0.8461732
60204,0,0.35475597
60205,0,0.08121718
60206,0,0.024544537
60207,1,0.8199805
60208,0,0.24804522
60209,0,0.16551901
60210,0,0.4760609
60211,1,0.61490166
60212,0,0.36295056
60213,0,0.027727306
60214,0,0.113656476
60215,0,0.35469612
60216,0,0.09125782
60217,0,0.22341464
60218,1,0.51149416
60219,1,0.7361684
60220,0,0.18231523
60221,1,0.51340324
60222,0,0.3615806
60223,0,0.35329446
60224,1,0.7771593
60225,0,0.33561778
60226,0,0.41666844
60227,1,0.5197825
60228,1,0.79895544
60229,0,0.25099102
60230,0,0.09945648
60231,0,0.11933186
60232,0,0.23731573
60233,0,0.384703
60234,0,0.15736483
60235,0,0.29309952
60236,0,0.43862763
60237,0,0.28251287
60238,1,0.6485402
60239,0,0.070183285
60240,0,0.22985837
60241,0,0.21118118
60242,1,0.8529949
60243,1,0.8073605
60244,1,0.53833467
60245,0,0.22985844
60246,1,0.5145563
60247,1,0.6256519
60248,0,0.27908212
60249,0,0.36094654
60250,0,0.17049275
60251,0,0.44507563
60252,0,0.22149661
60253,1,0.59125966
60254,0,0.14147332
60255,0,0.19879141
60256,0,0.49387112
60257,0,0.069721766
60258,1,0.89550924
60259,0,0.18023038
60260,0,0.028218182
60261,1,0.575603
60262,0,0.4325263
60263,0,0.0211174
60264,0,0.39532015
60265,0,0.3210771
60266,1,0.70640755
60267,0,0.05845036
60268,0,0.20279065
60269,0,0.2760119
60270,0,0.06121313
60271,0,0.10158358
60272,0,0.30931324
60273,0,0.013846234
60274,0,0.2329573
60275,1,0.8573971
60276,0,0.059248682
60277,1,0.8214261
60278,0,0.024218291
60279,1,0.797605
60280,1,0.7593365
60281,0,0.031630866
60282,1,0.50443816
60283,0,0.03133002
60284,0,0.21239106
60285,1,0.8696804
60286,0,0.22874996
60287,0,0.06096078
60288,0,0.119828135
60289,1,0.63006437
60290,0,0.06370281
60291,0,0.28804377
60292,0,0.2895665
60293,0,0.1284705
60294,0,0.17251402
60295,1,0.6998828
60296,0,0.007076606
60297,0,0.04570165
60298,0,6.876145e-06
60299,0,0.2937596
60300,0,0.12189449
60301,1,0.9214283
60302,1,0.569394
60303,0,0.20495701
60304,1,0.5320389
60305,0,1.1906716e-05
60306,0,0.17462489
60307,0,0.10430557
60308,0,0.00086859945
60309,0,0.13497454
60310,0,0.095954366
60311,0,0.01014502
60312,0,0.18232904
60313,1,0.8671499
60314,0,0.26495785
60315,0,0.03245887
60316,1,0.771166
60317,1,0.7352283
60318,0,0.031890057
60319,0,0.13067897
60320,1,0.63851154
60321,0,0.16877483
60322,1,0.6348548
60323,1,0.7377081
60324,0,0.09749336
60325,0,0.12155512
60326,0,0.4446093
60327,0,0.2542097
60328,1,0.6196973
60329,0,0.30790505
60330,1,0.6146499
60331,0,0.436302
60332,0,0.038358934
60333,0,0.07538598
60334,0,0.22088906
60335,0,0.112467095
60336,0,0.13405453
60337,0,0.010644719
60338,0,0.38557965
60339,1,0.5384499
60340,0,0.26110747
60341,0,0.009627517
60342,1,0.772214
60343,1,0.87386715
60344,1,0.5730633
60345,1,0.54860425
60346,0,0.035778146
60347,0,0.15385582
60348,0,0.093553804
60349,0,0.2938094
60350,0,0.34216014
60351,0,0.0599182
60352,1,0.5977037
60353,0,0.24784414
60354,1,0.9380779
60355,0,0.1244418
60356,1,0.8511322
60357,1,0.60207963
60358,0,0.024082381
60359,1,0.74277586
60360,0,0.02230569
60361,0,0.43069628
60362,1,0.5964486
60363,1,0.6865714
60364,0,0.24437845
60365,1,0.9159117
60366,1,0.8999999
60367,1,0.7984465
60368,1,0.88593465
60369,0,0.30090043
60370,1,0.74298817
60371,0,0.47320768
60372,0,0.14267662
60373,0,0.052673817
60374,0,0.3127571
60375,0,0.1767828
60376,0,0.033017516
60377,0,0.34613177
60378,1,0.5473814
60379,1,0.8700363
60380,1,0.92566997
60381,1,0.92878664
60382,0,0.40049478
60383,1,0.7784135
60384,0,0.3129587
60385,0,0.19146566
60386,1,0.6095607
60387,1,0.75283265
60388,1,0.6551511
60389,0,0.35405302
60390,1,0.84763336
60391,0,0.21563053
60392,0,0.0021695988
60393,0,0.2564865
60394,0,0.35937595
60395,1,0.76795524
60396,0,0.33375973
60397,0,0.11321936
60398,0,0.011226465
60399,1,0.58521533
60400,1,0.7075014
60401,1,0.75573546
60402,0,0.48363927
60403,1,0.70749855
60404,0,0.19171
60405,0,0.37028727
60406,0,0.43819866
60407,0,0.07504465
60408,0,0.20982839
60409,0,0.09627529
60410,1,0.8903975
60411,1,0.7963048
60412,0,0.09568007
60413,0,0.3056907
60414,0,0.43647984
60415,0,0.053460523
60416,0,0.01631759
60417,0,0.06936757
60418,0,0.031512238
60419,1,0.82752764
60420,0,0.47212726
60421,1,0.83893985
60422,1,0.6762055
60423,0,0.112393595
60424,0,0.2768916
60425,0,0.013128295
60426,1,0.7133114
60427,0,0.06473735
60428,1,0.73906714
60429,1,0.830743
60430,1,0.8567423
60431,0,0.45991927
60432,1,0.80183816
60433,1,0.9618023
60434,0,0.22165103
60435,1,0.80880517
60436,1,0.58687526
60437,0,0.12159788
60438,0,0.1390022
60439,0,1.8139279e-05
60440,0,0.02977625
60441,0,0.07560227
60442,0,0.06381109
60443,1,0.75838375
60444,1,0.57790905
60445,0,0.4001686
60446,0,0.197951
60447,0,0.23537615
60448,0,0.0063310396
60449,1,0.52213556
60450,0,0.19017555
60451,0,0.37372693
60452,0,0.4765287
60453,1,0.58751005
60454,0,0.00019010167
60455,0,0.25432158
60456,1,0.88412905
60457,1,0.75958997
60458,0,0.35506973
60459,1,0.5138145
60460,0,0.2954366
60461,0,0.40793812
